payment_id,account_id,payment_timestamp,payment_amount,payment_method,payment_status,source_system
PAY0000460,ACC000331,2026-04-14T01:26:59,1570.03,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000461,ACC000272,2026-05-03T06:14:08,1317.22,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000462,ACC000082,2026-05-14T16:37:51,538.69,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000463,ACC000082,2026-07-01T19:16:41,232.25,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000464,ACC000207,2026-06-27T18:38:03,1381.25,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000465,ACC000254,2026-04-18T22:42:20,1465.89,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000466,ACC000323,2026-02-23T21:56:44,1450.36,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000467,ACC000018,2026-05-22T21:46:23,1066.87,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000468,ACC000093,2026-05-24T19:58:04,500.91,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000469,ACC000294,2026-05-29T13:22:33,1642.28,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000470,ACC000158,2026-04-03T07:23:25,294.9,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000471,ACC000289,2026-04-08T06:09:42,296.98,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000472,ACC000043,2026-07-06T02:54:43,110.56,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000473,ACC000329,2026-07-07T16:50:05,1110.94,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000474,ACC000103,2026-02-17T08:58:12,1188.43,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000475,ACC000172,2026-02-15T15:04:04,1735.38,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000476,ACC000296,2026-06-08T07:43:54,579.4,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000477,ACC000229,2026-03-28T10:05:26,552.03,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000478,ACC000128,2026-04-04T14:42:26,970.54,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000479,ACC000318,2026-06-13T13:42:00,2024.73,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000480,ACC000220,2026-06-22T22:47:35,1838.16,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000481,ACC000004,2026-05-08T16:21:04,2411.17,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000482,ACC000055,2026-02-18T00:05:33,98.51,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000483,ACC000283,2026-06-21T13:51:13,956.42,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000484,ACC000044,2026-04-20T20:35:03,1085.09,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000485,ACC000037,2026-02-12T15:51:15,1058.33,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000486,ACC000261,2026-03-01T20:09:07,157.74,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000487,ACC000270,2026-01-29T07:46:44,1311.67,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000488,ACC000088,2026-06-16T17:33:48,200.28,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000489,ACC000124,2026-02-11T15:43:18,1474.88,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000490,ACC000347,2026-02-22T15:18:15,632.77,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000491,ACC000265,2026-03-22T05:51:07,71.24,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000492,ACC000023,2026-02-19T03:41:54,943.99,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000493,ACC000043,2026-04-18T23:26:05,444.63,DEBIT_CARD,PENDING,PAYMENTS_PLATFORM
PAY0000494,ACC000252,2026-06-12T14:52:17,1301.33,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000495,ACC000301,2026-06-07T08:46:12,154.27,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000496,ACC000347,2026-03-12T19:38:12,1773.03,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000497,ACC000149,2026-02-02T13:38:47,379.43,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000498,ACC000055,2026-03-22T16:54:58,576.68,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000499,ACC000288,2026-01-11T13:48:41,235.99,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000500,ACC000140,2026-05-16T08:41:46,1848.46,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000501,ACC000268,2026-02-02T18:42:28,2024.08,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000502,ACC000338,2026-05-20T12:51:37,971.87,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000503,ACC000199,2026-04-08T08:58:06,996.07,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000504,ACC000206,2026-03-26T14:13:50,30.27,DEBIT_CARD,PENDING,PAYMENTS_PLATFORM
PAY0000505,ACC000098,2026-02-22T07:20:20,1306.36,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000506,ACC000179,2026-02-01T15:16:32,2262.79,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000507,ACC000130,2026-07-04T22:55:07,2039.88,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000508,ACC000128,2026-01-31T23:00:59,476.44,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000509,ACC000193,2026-01-13T08:41:29,657.48,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000510,ACC000184,2026-06-11T01:20:02,1261.84,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000511,ACC000257,2026-01-27T12:58:36,153.84,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000512,ACC000303,2026-04-13T06:37:13,305.13,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000513,ACC000023,2026-01-08T18:24:38,717.1,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000514,ACC000097,2026-06-10T21:19:25,2251.83,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000515,ACC000063,2026-05-21T06:30:16,963.94,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000516,ACC000171,2026-01-20T13:22:18,979.54,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000517,ACC000133,2026-03-17T13:21:37,913.33,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000518,ACC000343,2026-05-25T21:15:29,2441.88,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000519,ACC000322,2026-02-19T02:06:32,832.66,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000520,ACC000152,2026-03-27T12:06:05,2272.27,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000521,ACC000346,2026-01-29T15:42:31,1987.83,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000522,ACC000136,2026-02-27T12:36:18,604.13,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000523,ACC000251,2026-06-14T12:36:02,95.5,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000524,ACC000196,2026-02-25T17:59:53,433.55,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000525,ACC000174,2026-05-18T05:12:10,2231.24,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000526,ACC000148,2026-01-28T02:15:21,1051.92,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000527,ACC000247,2026-01-28T23:31:55,82.65,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000528,ACC000232,2026-03-02T08:04:40,591.24,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000529,ACC000349,2026-05-06T12:40:16,1058.84,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000530,ACC000355,2026-03-17T10:28:38,940.43,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000531,ACC000319,2026-02-24T06:50:54,106.57,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000532,ACC000090,2026-02-22T05:25:25,1384.67,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000533,ACC000024,2026-03-25T20:54:02,1914.3,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000534,ACC000232,2026-05-29T10:51:56,288.76,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000535,ACC000255,2026-02-09T02:49:03,2258.43,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000536,ACC000066,2026-04-10T22:03:07,454.22,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000537,ACC000153,2026-06-04T15:46:29,387.25,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000538,ACC000211,2026-06-07T16:03:31,117.83,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000539,ACC000251,2026-03-27T13:22:37,678.41,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000540,ACC000020,2026-05-16T03:56:23,569.38,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000541,ACC000130,2026-01-12T01:23:43,223.56,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000542,ACC000348,2026-06-04T21:48:59,1857.39,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000543,ACC000144,2026-03-11T08:01:16,765.62,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000544,ACC000077,2026-03-10T20:57:19,1666.12,ACH,FAILED,PAYMENTS_PLATFORM
PAY0000545,ACC000216,2026-02-05T07:02:11,1343.47,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000546,ACC000210,2026-02-24T20:28:56,65.14,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000547,ACC000254,2026-04-01T15:51:19,801.2,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000548,ACC000311,2026-01-23T03:23:30,1177.52,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000549,ACC000349,2026-07-06T21:00:09,32.33,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000550,ACC000080,2026-05-07T04:59:50,2398.95,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000551,ACC000339,2026-05-11T12:51:28,98.46,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000552,ACC000253,2026-02-24T08:53:06,564.82,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000553,ACC000171,2026-06-11T19:31:58,1489.48,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000554,ACC000258,2026-04-06T16:02:20,1198.78,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000555,ACC000305,2026-02-24T06:07:01,95.44,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000556,ACC000215,2026-04-30T07:25:04,224.95,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000557,ACC000177,2026-04-25T19:10:11,520.52,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000558,ACC000035,2026-03-19T11:27:16,185.84,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000559,ACC000200,2026-06-10T02:19:51,836.63,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000560,ACC000298,2026-07-08T05:18:35,1113.23,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000561,ACC000191,2026-01-18T06:49:31,306.32,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000562,ACC000075,2026-01-27T22:27:02,1496.06,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000563,ACC000073,2026-03-02T16:06:51,158.45,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000564,ACC000079,2026-02-24T10:40:19,275.52,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000565,ACC000033,2026-04-27T04:23:43,456.45,ACH,FAILED,PAYMENTS_PLATFORM
PAY0000566,ACC000137,2026-01-12T05:43:12,785.95,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000567,ACC000003,2026-05-05T05:32:54,244.27,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000568,ACC000301,2026-06-17T09:57:58,287.38,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000569,ACC000191,2026-01-30T07:12:12,1663.96,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000570,ACC000349,2026-05-24T19:37:08,685.8,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000571,ACC000291,2026-01-08T01:39:13,552.42,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000572,ACC000184,2026-02-13T20:54:30,1630.99,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000573,ACC000131,2026-01-18T20:48:33,1060.52,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000574,ACC000110,2026-02-24T05:06:36,2227.78,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000575,ACC000368,2026-02-16T18:51:34,2179.37,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000576,ACC000123,2026-03-08T05:32:13,1960.19,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000577,ACC000061,2026-04-11T06:15:23,1004.41,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000578,ACC000215,2026-01-18T21:20:32,526.63,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000579,ACC000071,2026-06-20T03:13:23,2369.79,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000580,ACC000305,2026-03-23T17:42:17,643.6,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000581,ACC000102,2026-02-16T17:46:14,280.27,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000582,ACC000031,2026-06-30T08:20:22,1295.59,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000583,ACC000340,2026-07-08T13:25:56,2213.35,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000584,ACC000128,2026-01-25T12:38:54,2383.76,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000585,ACC000134,2026-05-01T01:34:35,2373.12,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000586,ACC000191,2026-04-30T16:04:30,342.99,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000587,ACC000113,2026-02-28T06:52:09,818.47,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000588,ACC000194,2026-06-01T20:32:50,1577.82,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000589,ACC000214,2026-04-27T23:16:07,2151.79,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000590,ACC000057,2026-05-02T12:02:20,136.2,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000591,ACC000180,2026-03-08T12:01:53,224.61,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000592,ACC000098,2026-02-06T20:59:16,1034.63,ACH,PENDING,PAYMENTS_PLATFORM
PAY0000593,ACC000059,2026-02-02T20:53:48,1331.27,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000594,ACC000153,2026-05-06T03:02:37,310.22,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000595,ACC000286,2026-02-01T05:47:52,1509.22,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000596,ACC000210,2026-05-23T14:37:34,2236.78,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000597,ACC000121,2026-04-21T02:36:08,848.38,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000598,ACC000286,2026-03-15T18:42:50,1145.51,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000599,ACC000259,2026-05-03T02:40:53,97.56,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000600,ACC000323,2026-03-08T07:13:36,988.04,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000601,ACC000250,2026-06-14T14:29:08,2484.38,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000602,ACC000121,2026-01-27T14:03:16,613.69,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000603,ACC000084,2026-05-26T11:42:35,1417.91,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000604,ACC000225,2026-06-10T02:31:19,553.77,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000605,ACC000016,2026-06-12T03:20:35,49.85,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000606,ACC000237,2026-04-25T17:01:34,1197.17,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000607,ACC000298,2026-02-20T17:23:54,593.54,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000608,ACC000337,2026-04-30T23:17:20,2249.15,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000609,ACC000195,2026-05-18T22:26:23,1809.21,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000610,ACC000160,2026-06-18T18:49:31,353.04,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000611,ACC000297,2026-05-05T08:18:20,1645.96,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000612,ACC000174,2026-03-04T08:05:56,1355.22,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000613,ACC000086,2026-02-22T09:10:13,1893.04,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000614,ACC000123,2026-06-01T22:20:39,1682.9,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000615,ACC000233,2026-05-13T15:13:51,486.43,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000616,ACC000136,2026-05-10T13:15:31,613.89,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000617,ACC000250,2026-02-18T01:13:37,958.45,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000618,ACC000365,2026-02-16T07:16:04,853.73,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000619,ACC000046,2026-05-16T06:18:19,1007.82,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000620,ACC000204,2026-06-26T10:31:17,881.88,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000621,ACC000018,2026-03-03T19:05:30,2252.49,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000622,ACC000311,2026-02-08T09:21:40,957.42,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000623,ACC000116,2026-02-25T02:09:03,444.98,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000624,ACC000316,2026-06-02T12:24:36,1476.35,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000625,ACC000269,2026-03-24T01:42:00,2279.5,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000626,ACC000088,2026-01-23T08:29:16,400.02,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000627,ACC000025,2026-04-20T19:21:24,279.74,ACH,PENDING,PAYMENTS_PLATFORM
PAY0000628,ACC000179,2026-01-28T11:53:37,978.04,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000629,ACC000069,2026-03-06T00:02:44,369.09,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000630,ACC000315,2026-02-09T01:33:08,1058.11,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000631,ACC000105,2026-06-21T01:49:24,531.5,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000632,ACC000298,2026-05-31T20:56:07,853.38,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000633,ACC000090,2026-03-20T08:10:38,336.65,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000634,ACC000318,2026-03-19T19:59:41,752.6,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000635,ACC000202,2026-04-07T15:20:26,899.93,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000636,ACC000108,2026-04-17T12:46:55,437.68,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000637,ACC000192,2026-05-07T11:10:38,633.23,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000638,ACC000207,2026-04-22T10:42:41,962.85,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000639,ACC000109,2026-02-13T21:15:35,935.02,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000640,ACC000138,2026-02-18T02:11:47,1628.13,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000641,ACC000085,2026-02-04T16:33:39,726.02,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000642,ACC000261,2026-05-31T15:19:32,768.67,ACH,FAILED,PAYMENTS_PLATFORM
PAY0000643,ACC000307,2026-03-18T07:17:18,493.01,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0000644,ACC000143,2026-02-01T23:39:10,2020.38,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000645,ACC000339,2026-04-27T20:01:39,427.61,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000646,ACC000056,2026-05-08T04:03:58,993.8,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000647,ACC000363,2026-05-09T09:11:59,994.97,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000648,ACC000041,2026-06-25T16:45:33,2023.37,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000649,ACC000172,2026-02-07T13:18:54,316.11,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000650,ACC000239,2026-04-01T23:41:45,767.27,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000651,ACC000043,2026-01-22T20:47:53,606.12,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000652,ACC000270,2026-05-01T12:24:58,1258.0,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000653,ACC000367,2026-05-04T22:19:53,1214.03,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000654,ACC000315,2026-06-11T21:41:45,1093.0,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000655,ACC000161,2026-01-20T09:00:36,1984.65,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000656,ACC000083,2026-04-26T05:27:06,745.64,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000657,ACC000226,2026-04-20T14:46:47,1411.71,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000658,ACC000343,2026-03-24T14:54:46,274.53,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000659,ACC000178,2026-03-15T13:30:48,2140.89,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000660,ACC000268,2026-04-02T11:34:54,1954.15,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000661,ACC000317,2026-06-24T19:12:28,400.43,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000662,ACC000328,2026-04-07T23:15:10,646.14,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000663,ACC000335,2026-04-05T14:40:12,1112.27,ACH,PENDING,PAYMENTS_PLATFORM
PAY0000664,ACC000279,2026-03-29T11:42:16,707.53,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000665,ACC000228,2026-03-22T10:13:00,1468.33,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000666,ACC000266,2026-06-02T00:26:54,1740.76,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000667,ACC000237,2026-05-23T19:57:04,1175.97,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000668,ACC000153,2026-06-02T03:34:37,657.8,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000669,ACC000205,2026-04-27T14:26:45,1123.98,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000670,ACC000326,2026-03-23T20:16:04,97.9,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000671,ACC000190,2026-06-29T03:13:24,2012.83,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000672,ACC000225,2026-03-12T17:03:01,1212.9,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0000673,ACC000031,2026-06-01T07:28:11,1784.43,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000674,ACC000213,2026-04-21T03:47:25,699.33,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000675,ACC000352,2026-01-11T06:03:35,586.88,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000676,ACC000334,2026-01-16T05:51:45,148.23,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000677,ACC000157,2026-03-26T01:08:26,217.29,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000678,ACC000167,2026-03-24T00:00:13,986.52,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000679,ACC000130,2026-05-04T04:39:23,2196.35,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000680,ACC000169,2026-02-12T11:02:58,580.57,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000681,ACC000324,2026-04-21T23:58:04,2046.46,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000682,ACC000035,2026-05-28T05:11:26,2029.58,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000683,ACC000257,2026-05-30T21:56:09,279.78,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000684,ACC000111,2026-06-02T12:01:58,1395.37,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000685,ACC000096,2026-02-11T14:14:25,26.35,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0000686,ACC000248,2026-04-09T21:53:06,1168.21,ACH,FAILED,PAYMENTS_PLATFORM
PAY0000687,ACC000364,2026-01-28T20:50:25,35.18,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0000688,ACC000158,2026-05-02T21:50:27,738.96,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0000689,ACC000354,2026-01-16T12:55:30,240.72,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
